duration,protocol_type,service,src_bytes,dst_bytes,flag,land,wrong_fragment,urgent,hot,num_failed_logins,logged_in,num_compromised,root_shell,su_attempted,num_root,num_file_creations,num_shells,num_access_files,is_guest_login,count,srv_count,serror_rate,srv_serror_rate,rerror_rate,srv_rerror_rate,same_srv_rate,diff_srv_rate,srv_diff_host_rate,dst_host_count,dst_host_srv_count,dst_host_same_srv_rate,dst_host_diff_srv_rate,dst_host_same_src_port_rate,dst_host_srv_diff_host_rate,dst_host_serror_rate,dst_host_srv_serror_rate,dst_host_rerror_rate,dst_host_srv_rerror_rate,label
254,tcp,ssh,19706,36452,S0,1,0,0,1,1,0,0,0,1,0,0,0,2,0,54,116,0.2281944680986735,0.9792830603261418,0.3887467578121603,0.8221551118929227,0.42737650454391507,0.8559332683866125,0.2705649405401409,27,75,0.8128713406159248,0.9866188067053243,0.7219412262908252,0.6235296778986753,0.9379057668666293,0.3444213161081582,0.4489515764579639,0.7918750056457559,probe
214,icmp,smtp,47340,39669,SH,1,2,0,2,4,1,0,0,0,6,2,1,3,1,141,168,0.46320835999994414,0.10814952057195593,0.6322947716260106,0.07802289042378507,0.11639958509775616,0.22040019548954415,0.7770181026403385,145,18,0.2100284697587409,0.008651091064339811,0.10031798376314816,0.49692259704899566,0.6519845306597879,0.45713516096428586,0.05969418261312753,0.06779195681864358,probe
282,udp,ftp,25918,8530,S0,1,0,0,4,1,0,1,1,1,4,1,1,2,1,186,41,0.6446046756502163,0.45797685453466197,0.35929170234296426,0.17628037680305686,0.6304309637521927,0.9484322740978567,0.15000420139810522,158,156,0.379261758883078,0.7031021631484493,0.25826998700386783,0.21714936978348376,0.028558712455625135,0.9881885270492156,0.8194114999969608,0.19159781393360298,normal
163,tcp,domain,15310,14964,SF,1,1,2,2,4,0,8,1,0,7,1,0,0,1,40,16,0.1147181264080901,0.9817265627293591,0.10691933399600562,0.3653971910424265,0.4453879859104092,0.1871103760057755,0.21805929940689994,221,126,0.46840852111148457,0.465382329632558,0.06076397911635567,0.06612240235816869,0.04451859745970832,0.48188213720165196,0.037235468458575616,0.799808376931064,normal
179,tcp,ssh,40548,6311,SH,1,1,2,3,3,1,9,0,0,7,1,1,3,1,179,38,0.012534571326952126,0.7066823498322516,0.8611699840198831,0.9687347844263713,0.44083637545259347,0.48702264810927287,0.4673091736052868,33,165,0.6546959730829514,0.01074211189694374,0.3508105276045853,0.5733900103119247,0.9567548978091203,0.7140207973314205,0.6529099499686547,0.054010560316747225,r2l
122,icmp,ssh,5744,33463,REJ,1,1,2,2,4,1,4,0,0,5,1,0,1,0,151,142,0.7254395853498934,0.9952996095015701,0.44657946051856745,0.0811817372455862,0.005017430172914561,0.8812940996950401,0.7936782151864559,48,99,0.020750464513179967,0.2685536291065702,0.7659779045659546,0.7385255285742073,0.9483032343051696,0.6219159339711926,0.21675099803321385,0.12664311850387278,probe
136,udp,http,26028,16730,REJ,0,1,0,3,4,0,3,1,0,3,4,1,2,1,118,10,0.013072536185282813,0.8781158540225222,0.12216102891405689,0.9189656842081076,0.3697217024310848,0.5911891388058129,0.9486123348887924,56,234,0.1947171060911319,0.38571150520527064,0.9597155079601237,0.04315808399151455,0.2681552594051684,0.8792909658086037,0.9590378904771143,0.2510191457383756,normal
217,icmp,smtp,38741,5981,RSTO,0,0,0,2,0,0,7,1,1,6,0,0,0,0,185,64,0.6120002084352695,0.5533545468457514,0.11759692573894753,0.9426647727704289,0.006102926953088894,0.8443568432854085,0.22884244225137673,67,63,0.9063548048956306,0.032734133861264,0.9215789016379673,0.3540416623058067,0.4426465045104704,0.733065234816108,0.6852077496998182,0.4742840173409463,u2r
297,icmp,ssh,47204,26899,SH,1,2,1,2,1,0,7,0,0,4,1,0,4,1,11,104,0.2368186617748419,0.17473177192744171,0.5041045551999678,0.25136256887485775,0.2517991009640136,0.9208892810417617,0.08636509923724267,77,90,0.8588159184878716,0.29016377741462773,0.7533703588295918,0.8469558441664151,0.6575767358215284,0.6680602387958727,0.03694124876114424,0.5744410672611907,r2l
228,udp,ftp,2983,5813,SH,0,2,0,1,1,0,8,0,0,2,2,0,0,0,141,149,0.10905890276109953,0.6132522261144252,0.2938657239502752,0.05554542487574343,0.5847327431722609,0.2949902914228475,0.550620525643872,179,218,0.33141637644020483,0.5305293219347931,0.30579020433543147,0.8200405174552097,0.9605381003984056,0.08980377540264861,0.37129308468391475,0.19756225728519583,u2r
150,tcp,http,38547,47423,S0,1,0,0,0,3,0,5,1,0,6,4,0,0,0,133,186,0.8328041296705039,0.7803127872445572,0.33580661197905426,0.6847364899942706,0.3905459572710003,0.5503715895163728,0.8173938304303134,18,169,0.18239764355249355,0.37923651557275917,0.7152814681988306,0.6466859198374818,0.8252508010127616,0.5399690779806011,0.38770251394928135,0.2621464490391664,normal
189,tcp,domain,27305,26572,SF,1,1,1,3,0,1,7,1,1,6,2,1,2,0,156,41,0.7736260951606777,0.12152311322081777,0.6102444355251139,0.2592560077344679,0.6749777268212279,0.07301341617551471,0.7560760206990176,37,173,0.025533878616076255,0.3098312196266688,0.6372593855963602,0.20698084519873505,0.49249232478824423,0.9487440825916503,0.6834876852412523,0.20865812387216898,r2l
36,tcp,ftp,14642,15126,RSTO,0,1,2,0,3,1,6,1,0,5,1,1,3,0,86,166,0.0632717584299548,0.5787267588188737,0.2962529553919713,0.3911096158788826,0.24869495838204225,0.6144417130304944,0.04454070755813189,81,212,0.1133980920797143,0.09510443073790809,0.7054247569910654,0.6784467351019751,0.9245161830691165,0.4451746368286711,0.9354793486297508,0.6276685334787804,probe
292,tcp,ftp,585,4726,RSTO,0,1,1,2,3,1,6,1,0,0,0,1,2,1,42,87,0.8560765434579328,0.6683066336198179,0.867869509794883,0.7287361707824236,0.09012512250812688,0.5968057020335995,0.7167553196299029,247,208,0.12437077576134814,0.5866397797065985,0.5707630883159966,0.3571411232042284,0.11244038839769588,0.48934352214433763,0.7355836484822268,0.8822820509764381,dos
156,udp,http,16483,6022,SF,0,0,0,2,3,0,8,1,0,0,0,1,0,0,172,184,0.3871265196103827,0.3496664489083301,0.4354288106609817,0.8562106839908076,0.37927141633737105,0.19945629729247516,0.24372643514205983,4,2,0.22838317672335817,0.12363640186554126,0.9829637207871206,0.6428856516748528,0.2857268147258235,0.5671070033240698,0.1974894174020112,0.0852155895121649,u2r
138,icmp,http,8563,40421,SF,0,0,0,3,3,0,4,0,1,9,2,1,1,1,83,126,0.8722901791417397,0.6556556649709703,0.8070682694123092,0.05999363648029177,0.003937605648402731,0.05714379891321286,0.9934590436503007,48,219,0.2823504276966009,0.08092465741002286,0.3639124334636601,0.0212729870640197,0.5271359354645805,0.9227315575660573,0.6128087741334369,0.16933775540422513,dos
15,udp,ssh,1960,18343,REJ,0,1,2,2,3,0,6,1,0,8,0,0,1,0,13,15,0.06615921735193797,0.4908683581467729,0.12915398730822947,0.024172085266718435,0.8373485170667883,0.7111533928272079,0.03396653924337267,220,6,0.42664353546440914,0.6656786914453435,0.5412325278239374,0.7516704864801649,0.9455532598371545,0.578755529487188,0.3468208910689222,0.6344409974276669,r2l
8,udp,ftp,20279,13934,REJ,1,1,0,1,2,1,8,0,1,5,1,0,3,1,54,42,0.1894524046991266,0.9134433918541345,0.8487697709973593,0.757941037922208,0.6544838497209262,0.9216914107124711,0.4293448447353615,31,124,0.260458533425835,0.9060162254275379,0.9099361071223466,0.29078971272307896,0.462783374481315,0.9681435251278173,0.06436621685816957,0.36812770935531447,r2l
37,udp,domain,43226,39072,REJ,1,1,0,0,1,1,6,0,0,3,1,0,0,0,128,89,0.40272639763762286,0.261700843163304,0.4378682156747269,0.18105579523497206,0.3987609226889818,0.04722053964554851,0.2941834738153911,104,105,0.15341530644623436,0.23240544980565114,0.825220960898752,0.5793581147206082,0.4292285059057209,0.0901162908549864,0.4014192774684996,0.8887486001603666,r2l
163,udp,smtp,2167,13707,SH,0,0,1,3,2,1,2,1,0,9,0,1,2,1,99,170,0.7550521591488799,0.5088502558831537,0.7290972718996884,0.45490641274617094,0.17004912960584484,0.9816263337547911,0.8236647375586156,248,196,0.1211552411191602,0.9432796257657156,0.1991881975508487,0.7071652870050217,0.771480768160587,0.005330174487839789,0.7042596641573667,0.9284446852367298,probe
55,icmp,smtp,41956,8009,S0,1,2,2,0,0,0,7,1,1,0,1,0,1,1,82,161,0.27358713930412815,0.36674299710655756,0.2135662357902759,0.5901367988561439,0.9508434922882113,0.4572228650094685,0.4155566129096778,179,48,0.6089543162920452,0.1532042409147022,0.610938520834099,0.1525531137472459,0.10952275488203855,0.2942207051577249,0.6212933416557561,0.5796836785352909,dos
210,tcp,ftp,2245,34656,SF,0,1,0,3,4,1,0,1,1,5,0,0,3,0,178,102,0.7852069830689096,0.9441213484055092,0.8390732453005222,0.5135439715080079,0.26477817478763777,0.043258821401889525,0.13608771995344537,250,122,0.8975302559331957,0.6193808887421287,0.36003295598439555,0.7087269084975673,0.6148050856395286,0.4293412824052856,0.5349925591522809,0.2319377266826368,r2l
108,udp,domain,49081,28563,SH,0,0,2,1,4,0,8,0,0,1,2,1,2,1,39,195,0.23180779144680452,0.35272737842173785,0.8856220867675461,0.17527266114560613,0.6532327678947756,0.8101058514711017,0.10958606266943949,182,242,0.024754287121431795,0.7804378704687854,0.6883677011351583,0.9083848589258484,0.8941930807142313,0.1864540645467362,0.13585438822726137,0.54706267907865,u2r
208,tcp,domain,25274,44375,SH,0,1,2,0,0,1,2,0,1,4,4,0,0,0,179,55,0.16764091718101837,0.7913009392778534,0.19351699079647544,0.967830175996468,0.2559069874552521,0.1324578928837361,0.7928261127727718,103,231,0.7119752389664771,0.2678955478379964,0.4761697408444172,0.6186252465440264,0.9771577773673279,0.703348570684895,0.6864065184811681,0.21197501531205587,normal
189,tcp,domain,3050,18712,SF,1,2,1,3,0,0,7,0,0,7,3,1,1,0,78,88,0.34249315243749434,0.37235463435010996,0.964003460526112,0.8552606664727902,0.9914879120902774,0.04934066353885813,0.23313227444286366,168,183,0.01541688802093133,0.659499651883388,0.2691737628783758,0.1118400301162058,0.9894691291727,0.16936183051503495,0.12574521171108233,0.34809351130441246,r2l
201,tcp,http,45640,5312,REJ,0,2,0,2,4,0,6,0,1,3,0,1,4,1,67,116,0.6129658836406667,0.649021313665531,0.923463830467498,0.02649928769024712,0.9047940625627413,0.9282400746792776,0.6641064099780367,51,4,0.8665023264544243,0.4527342751498211,0.9266338982795205,0.3192022210067731,0.18281886195867758,0.8819877948575429,0.07439270431750389,0.9188494286687846,normal
218,icmp,ftp,49068,20335,REJ,1,1,1,0,0,0,1,0,1,8,0,0,2,0,102,23,0.21526107588788013,0.8458459234532351,0.8095835430295121,0.9978978364086896,0.3925999371174598,0.18337045702127464,0.7095081603473725,176,72,0.1823924240983572,0.6234761067244234,0.713442418034618,0.44228463460504563,0.44802312891080853,0.7950124435280675,0.32665557003593415,0.9884468944220909,u2r
210,udp,ftp,16992,27482,S0,0,1,0,3,4,0,6,0,1,6,3,0,3,1,52,118,0.6248616481666935,0.8704057621113783,0.5010491171367222,0.49144854002990124,0.2516381739747833,0.01553266837800138,0.611043677859332,20,202,0.4909909870333783,0.8092614432039918,0.11325964355875506,0.47058058446977136,0.9700734220068519,0.8935363270918437,0.8974111866464733,0.4802950773386533,dos
246,tcp,ftp,39135,24403,RSTO,0,2,1,0,4,1,1,1,1,0,1,0,3,1,21,114,0.8567031009759898,0.7383273018952571,0.28641239329064283,0.9818635719091519,0.9592270933981272,0.419595394417288,0.9920361831031295,229,146,0.9321015934579033,0.11794660174115945,0.4483724853325791,0.4098395351430518,0.05630578506425943,0.7010602181579779,0.13937871201056196,0.6493624682028777,dos
25,tcp,ssh,27572,42477,RSTO,0,0,2,2,3,0,6,1,0,6,4,0,4,0,163,52,0.43569766422172196,0.31092315967524253,0.7500173951217926,0.9080703820665242,0.5115318624548133,0.32795985984829834,0.5906867704864948,113,72,0.5698359107225774,0.6670674601384157,0.8258005713755441,0.0997519005676476,0.3938143314027829,0.7845610005809138,0.735915016073781,0.8210289493908728,dos
74,icmp,ftp,3024,15203,RSTO,0,2,1,1,0,1,5,0,1,6,0,0,3,1,175,2,0.6003575538976573,0.186636318906363,0.9226387638072314,0.2196448390873178,0.6045614609147948,0.16895756297733222,0.3770931306052907,15,111,0.15693614663339706,0.35365115729802366,0.645763673366203,0.9235248080206505,0.3594573704674199,0.9859447404790438,0.7163387623031836,0.31393168113350145,r2l
198,udp,domain,6998,31418,RSTO,0,0,0,0,2,1,1,0,1,7,4,0,4,0,6,137,0.591626302370237,0.0794877835925849,0.9576436202818865,0.05120717683492593,0.1752566662629922,0.7512600477281777,0.6776253145422252,92,76,0.8178306007186751,0.6324384573043826,0.46164140733183634,0.032787538702640284,0.49959619739994554,0.6585270413296733,0.9914910801652935,0.6882559462155481,normal
246,udp,ssh,1353,41234,SF,0,1,2,0,4,0,3,0,0,5,3,0,2,0,83,2,0.031746208408041765,0.381958916238329,0.10192407070969034,0.7573502849933348,0.31954317055698256,0.2793899574177655,0.4259933646403946,123,28,0.9027476506267761,0.6504051137098045,0.17592509454383287,0.7014734962263084,0.7813542571101174,0.4351200242628036,0.5546312265115122,0.3358760275218936,probe
5,tcp,domain,4609,44006,RSTO,1,1,1,1,1,1,1,0,1,6,2,0,0,0,196,172,0.6684281287568646,0.6632845073653757,0.9451821234096158,0.38100107506559555,0.5655385392581376,0.10387525772068618,0.31081461267929356,14,218,0.5224586465146283,0.27832231155330034,0.46416408988767943,0.11174454214718854,0.9271085036362854,0.1522578765430369,0.34638257261898975,0.6218584967052718,probe
11,icmp,domain,4299,12861,REJ,1,0,2,3,0,0,9,1,1,6,3,1,2,1,118,86,0.3690447220754004,0.9895664394261665,0.6987576678858264,0.0798616460089091,0.9602574459264585,0.2335942875461704,0.29539604723775004,176,83,0.6789897987376863,0.30077786624512737,0.05660273810994243,0.491982343589485,0.4818376971648426,0.2871382275492905,0.6199120432243707,0.3465393701656264,r2l
96,udp,ftp,30053,44305,SH,1,2,1,1,2,0,5,0,1,4,1,1,2,0,92,156,0.13523382189612754,0.8834041352006757,0.8091704375423313,0.9999007973185102,0.48757003229534446,0.07851901210234669,0.7352986240880203,26,232,0.23131333348248506,0.6535071125811956,0.03531649005488402,0.0019045048964726474,0.1370734096418469,0.8006706169767693,0.5435375357960488,0.6614243876907528,normal
161,tcp,http,47808,16617,REJ,1,1,0,3,3,0,8,0,1,9,3,1,4,1,37,43,0.0514391917525735,0.754014905126738,0.6158543005853494,0.6457412796953428,0.15859327807465606,0.6077007615526685,0.2689136413365857,115,31,0.5880935228191867,0.46229514030014895,0.3717524880471873,0.5441756503257492,0.7676309318302393,0.9563135009494137,0.5773027232154934,0.8665015134937266,u2r
109,udp,ssh,45688,41304,SH,1,1,1,3,2,0,4,0,0,1,1,0,1,1,194,171,0.21753384760859995,0.6756196285099731,0.5346263632498139,0.22589825892533355,0.2315870267723782,0.4726657335837524,0.4467749370098456,205,218,0.4599593135280555,0.5854880027096249,0.8175106432261295,0.06587107689827443,0.16520880793518922,0.1531475861590963,0.9350819068891156,0.8019973240567849,r2l
138,tcp,http,38206,2217,S0,0,2,1,1,2,0,5,1,1,6,4,0,1,1,92,133,0.20468262336481546,0.0007937277462986003,0.3180710825781271,0.8796656769517448,0.042421652947955746,0.05269005823812867,0.9878161671552599,3,15,0.2957617196383914,0.09019011584774717,0.4715954809561773,0.44388636414858496,0.7750186449192313,0.5559588218910516,0.5152988525093715,0.10216937707098916,normal
97,udp,ssh,33388,25796,S0,0,1,2,0,2,1,6,1,1,6,0,0,0,0,2,151,0.6205860700064363,0.030939614145680583,0.3730159416356065,0.4896165572351141,0.43537320662721724,0.4257894359021014,0.11879413562308072,56,1,0.46529391853334845,0.6067220682176396,0.07615435673010229,0.2607260422422303,0.6601807413169345,0.42916387756554064,0.5502155058576738,0.7810386361007524,normal
135,udp,domain,3277,659,SH,1,2,0,1,1,1,0,0,1,4,4,0,2,0,20,20,0.24062028317119677,0.7820492012027175,0.3535743008551041,0.2578335520345115,0.6030031336673793,0.6894274484695561,0.08674539453598396,178,182,0.7389742868884502,0.5637597535704428,0.7716812145358689,0.9195992534607584,0.32642516683418143,0.9133682470908883,0.7248148208018071,0.43608786398112864,probe
36,tcp,http,195,23423,REJ,1,2,0,3,4,1,3,1,0,1,3,1,0,1,92,73,0.40325098324778075,0.9941671711807415,0.18343328699033057,0.04623670051910822,0.07576849041349876,0.24319687401904488,0.07607192618650671,129,225,0.44695806870747734,0.4712204997579872,0.03879662255591898,0.09833525141257549,0.6893269460760688,0.6484767800543767,0.9577668981928905,0.07383861301716443,r2l
296,icmp,ssh,34844,4537,RSTO,1,1,2,3,1,0,5,0,0,9,1,0,3,1,107,85,0.24991290585614567,0.9456828639160014,0.1561517372060386,0.9230293287624328,0.688907756586368,0.5253180777548176,0.9981701807476525,195,160,0.07515377820441005,0.7087720802408877,0.08859450123416546,0.8526044538084123,0.9535024053025907,0.9012611077744779,0.05160196746406753,0.0707043101738174,probe
90,tcp,smtp,22626,45680,S0,0,1,2,3,1,0,6,0,1,0,2,0,1,0,150,192,0.9107451053465537,0.9552327007434718,0.9817543735658207,0.16653616397798676,0.6488494420170382,0.7292223526668977,0.5479305671470299,167,1,0.45445028632416307,0.8786527949119024,0.35834222054997444,0.05966823311416403,0.11942410463850595,0.8363868125251358,0.44256992514463256,0.6018915595364064,u2r
189,icmp,ssh,38552,43897,S0,1,1,1,4,2,1,9,1,1,3,4,0,4,0,7,192,0.6937071946471997,0.03540452827352503,0.05252685007569924,0.5491405778194468,0.8978951698791844,0.5025776503571094,0.1888213160663449,168,217,0.9153542260418337,0.5976375207263694,0.06771346274382795,0.21596109645403083,0.9804472903976345,0.05770966411229206,0.16184126620184092,0.10686028145710524,u2r
193,tcp,ftp,43026,5392,SH,0,1,0,1,2,0,4,0,1,8,0,1,2,0,178,116,0.2829908030917895,0.7867079206474779,0.8750138927055893,0.21093095616815627,0.618518982129732,0.644543495520362,0.6223210847472936,242,115,0.37842589204350996,0.39743188755435077,0.4877784077015762,0.19239486482729729,0.7040349254485632,0.7929978440033535,0.3405040665756387,0.8195698680778145,r2l
219,tcp,smtp,23621,11511,S0,1,1,2,4,2,0,8,0,0,1,3,1,1,1,66,102,0.11670932641145981,0.47614351557296897,0.9511725969531306,0.1379890648935268,0.28076107003757733,0.5151806582959606,0.078526423328804,27,91,0.15680192522842085,0.06663439358895185,0.39451545721979886,0.8074563767951846,0.9184712219698759,0.5125710123908908,0.24768000218960928,0.17491287541520062,normal
166,udp,smtp,45838,43724,SF,0,0,1,1,1,0,7,1,1,1,0,0,4,0,81,69,0.6420270185479612,0.4090818950972862,0.9409120352261312,0.9028609340964637,0.9111597474564259,0.4098465943704709,0.5725652875540984,27,22,0.40483331588391724,0.9189403800379713,0.6839266152232726,0.7018896036651341,0.4797972507854342,0.44392167954614814,0.8993651673622366,0.3794117576416388,r2l
126,udp,ssh,26079,24678,RSTO,0,2,2,2,3,0,6,1,1,8,0,0,2,1,169,98,0.8016374357945544,0.5039946103544091,0.9158063490767487,0.8681119943736754,0.15387364298374984,0.7943041022722184,0.5017037890753689,155,42,0.6792793472444536,0.7572691695423299,0.4775654745883947,0.822428643005242,0.4385915352497536,0.8279494135302197,0.14053965281044134,0.9878151148599339,dos
238,icmp,ssh,45132,36887,SF,0,0,2,2,4,1,0,1,0,5,1,1,4,0,126,10,0.2238089678261409,0.44504382315355095,0.6049342978470742,0.19527915845238497,0.14244757045334733,0.21649704730879527,0.24473926011028713,215,146,0.7842830691170287,0.8774242754056987,0.9817631617813529,0.40924779850586346,0.6976297018972742,0.043724250792514296,0.8019054935590546,0.33261964188611115,u2r
45,udp,ssh,31632,31043,SH,0,2,0,0,4,1,2,0,0,9,4,0,3,1,132,135,0.21132995042738112,0.0030009487506916788,0.03559956789028096,0.9221533359767957,0.4503011015473861,0.31185643920248785,0.2415345167802848,248,130,0.1690861719652439,0.17824602732702588,0.64233963423501,0.523575289851117,0.8058994003005192,0.0012345210134210305,0.21667616284668956,0.19338996563969146,normal
23,tcp,smtp,24410,23537,REJ,1,1,1,1,2,0,7,1,1,7,3,0,1,1,96,113,0.6952876740337162,0.6204769140323925,0.14389227073944155,0.8350836343497127,0.8937635678247231,0.44884170240073984,0.4016384279630194,220,57,0.9063988904799097,0.3590959061887926,0.3230974121071438,0.27267152504031233,0.3076630042291698,0.14970759395210975,0.23526699593081757,0.11372035398310465,u2r
175,udp,http,38090,21609,REJ,1,0,2,3,0,1,2,1,0,5,1,0,2,0,84,115,0.005861957758748648,0.7747947196843427,0.8796405703240555,0.1712086572356567,0.9291498282620956,0.3971727346582996,0.9633969443534358,135,96,0.3982142392586122,0.26293208428003223,0.966680964850663,0.9223055469852156,0.19827941845298813,0.5474839367325184,0.8796585773892928,0.7629633079458007,u2r
196,udp,smtp,30541,15176,RSTO,1,1,0,1,1,1,5,1,0,4,3,1,2,0,34,119,0.9662174079661051,0.1371190618227398,0.6040500187090454,0.6636255492301415,0.34110621570071853,0.11531606549020001,0.9418419340446499,189,37,0.5247618276877243,0.34913089850465406,0.7843835786019057,0.83924250405501,0.21150132582109316,0.014132653961808184,0.4573682621319479,0.2756004761549905,probe
2,icmp,ssh,49060,220,RSTO,1,2,1,1,1,1,1,0,1,2,0,0,0,0,156,75,0.017850742377924944,0.35746421975339615,0.8465496241469549,0.45848680553242693,0.5246869432747694,0.2999039271977346,0.942864860412238,241,77,0.27462566104624286,0.2850075885826354,0.7128609142762403,0.3351913891843692,0.5859785532072724,0.041096819542287166,0.15224433899978385,0.8601227662212183,u2r
41,udp,ftp,15249,37860,S0,1,1,2,0,2,1,8,1,1,0,3,0,3,0,36,4,0.5586717082136381,0.7552931659461442,0.2896829811084788,0.4057905605338723,0.3464462704933766,0.3795824262269256,0.2680141102757141,196,166,0.6264058681490483,0.9275409081466135,0.6037084115938567,0.7284954682543789,0.7025852856671685,0.4675596408702194,0.8102330514285364,0.3014632431189228,r2l
157,udp,http,14629,41702,S0,0,2,2,0,0,0,3,1,1,6,0,1,2,0,199,121,0.13625466300010014,0.8927513123646205,0.033611074982000666,0.13882211660701949,0.06714955691799451,0.037316650905547366,0.9829211027840793,109,128,0.3384654021011799,0.07008690250185046,0.3484070329965496,0.5386116163823845,0.9381991803942233,0.22121265235756082,0.6240895459002622,0.22951498038207385,r2l
147,udp,http,8928,43527,RSTO,1,2,0,1,1,0,7,1,1,8,0,0,2,1,174,167,0.6066211689488521,0.7766348147913629,0.467141676104021,0.6258070754683658,0.6820964949891001,0.48237186656586994,0.39963002636544387,221,104,0.86017315778039,0.8577640232394365,0.5889344755021467,0.6719507727928159,0.9212358998191472,0.26938861573466744,0.5047042288848568,0.28621294174149725,dos
23,tcp,ftp,7294,26848,REJ,0,0,1,0,3,0,3,0,0,6,0,1,0,1,43,85,0.908576212454973,0.5821207796567629,0.6967071139961148,0.8963627205777918,0.4882731711707451,0.4670413365298538,0.8335233616647396,234,33,0.5541495275713709,0.6309447148519275,0.5248696861202492,0.10785378906493659,0.20164535567434494,0.7103983514175071,0.8063408701109436,0.17691036584605047,dos
297,icmp,domain,3082,15248,RSTO,1,1,2,4,3,0,8,1,1,0,0,1,0,1,35,50,0.42148422675711306,0.680416970132453,0.931967788425347,0.3308144955304705,0.8129938591109247,0.9410344944859245,0.7483118875951059,231,64,0.2759234391609535,0.7711558213780569,0.13248172572980144,0.3620982162106715,0.16089239300598923,0.2036466209839921,0.4912780936521144,0.8966518914985026,r2l
5,icmp,http,13857,9585,SH,1,1,2,4,4,1,6,0,1,0,3,1,2,1,163,89,0.8621728703504619,0.7182960474897925,0.286593775751275,0.9849926426142105,0.8609424675196736,0.5390290065111304,0.12007146725008899,128,80,0.5906929571272214,0.22201025061048862,0.705336883921119,0.07677834381834658,0.4249146654832783,0.39909150931154236,0.4883809463770593,0.40040811139449206,u2r
100,icmp,smtp,21730,3298,RSTO,0,2,0,4,1,1,3,0,0,7,4,0,1,0,47,181,0.6978641515787861,0.31352349857195116,0.3766376738460633,0.8351223105328648,0.9670354888808075,0.8048720021646679,0.9444872380421202,246,226,0.3002879203614013,0.6170413879644142,0.990350878005026,0.4000473517126162,0.3624839923820423,0.004792948505497718,0.14561921433976432,0.9936326794394927,dos
279,udp,ftp,24686,29349,S0,0,0,2,1,1,0,4,0,0,9,2,0,0,0,114,130,0.5159917316055291,0.9765740866109326,0.6119234986790343,0.953190126149654,0.7032464214914421,0.2388519107091167,0.45807912594549516,45,201,0.6675920809809002,0.15675062199128287,0.9848222083352008,0.49335211961418834,0.9027595483104943,0.5382425726661805,0.23331971764384496,0.09825174639748646,normal
160,tcp,smtp,18497,13581,SF,1,1,2,0,0,0,9,1,1,7,2,1,2,0,169,28,0.14985266506917194,0.7088214916874528,0.7246205469553894,0.17863990793053142,0.9808008134395736,0.97986558352765,0.5187682122026956,124,144,0.8368444784696882,0.6925132060201605,0.7705151526896769,0.40837152268963406,0.3898485723694999,0.04507829303074118,0.988697595550914,0.7038122411125242,normal
141,udp,domain,19806,44698,REJ,1,2,1,2,3,0,7,1,1,7,0,0,3,1,86,0,0.09390600254468573,0.12445241342938684,0.40730566089180575,0.2779784655599624,0.6904229740364605,0.043889158579784704,0.8696319341536576,197,244,0.018634880802874565,0.5461525449870587,0.20688964519081832,0.7495303080700105,0.4928482450119974,0.15523436205246566,0.5496668015498667,0.9395132682528807,normal
83,udp,ssh,38643,32163,SF,1,2,1,4,3,0,7,1,0,0,3,0,4,1,133,18,0.18939839842525497,0.4600531433024163,0.9509671108281339,0.8222568194893308,0.6653948682518751,0.7683791313375881,0.15625182480163513,242,27,0.014426671429971671,0.3274854901944062,0.2811886571139962,0.46642989620792163,0.18159122947360007,0.2495004820727541,0.566035672978965,0.8969597794396005,dos
97,tcp,ftp,7002,1523,SF,1,1,1,3,3,0,9,0,0,8,3,0,1,0,64,88,0.5009964108292254,0.0006365468179158063,0.5955499264815198,0.2064383566562754,0.22518408679834334,0.1246510378181721,0.8412950453507758,90,74,0.1035420755498293,0.308804003032072,0.5935898435355952,0.9390005134733165,0.2767536582197113,0.6829874653692478,0.2555109963786052,0.3348332712055423,r2l
183,tcp,http,49836,2510,SF,1,2,1,0,1,0,1,0,1,2,2,1,2,0,115,18,0.38550560776473286,0.12274802702664256,0.8518395625490853,0.5265103594516916,0.0720038148519061,0.19082454378934743,0.5085261159796354,214,146,0.7596189461275422,0.7804695876558629,0.09548838844999585,0.6929366089124608,0.4859480150683634,0.41309546562833976,0.14750612512686478,0.16413324805516627,probe
241,udp,ssh,11744,20996,SF,1,0,2,3,2,1,9,1,0,0,3,0,0,0,1,19,0.24869305777590212,0.21485912422396813,0.2928101584484728,0.007085738932966712,0.4071027537631191,0.24362496066508577,0.17890052915469157,34,72,0.761194963693734,0.5403015373812501,0.016441135285133357,0.9111380924652468,0.39439455809801216,0.5385510901654459,0.18753462685950217,0.08796965882099284,dos
151,udp,ssh,4958,35124,RSTO,0,1,1,4,4,1,7,1,0,0,2,0,3,1,60,132,0.8740497901777301,0.897641069116623,0.6113434448057029,0.9786925916159183,0.05037300813854895,0.6796206159075574,0.11283243701042989,109,124,0.39900245231945186,0.34117899149207487,0.7372368888799121,0.9395158415634434,0.7411536899271883,0.035477132541538614,0.5399988186489116,0.09038537484180398,normal
142,icmp,domain,27956,2360,SH,1,0,2,0,1,0,7,1,1,3,1,0,0,0,196,73,0.5455398407412286,0.44735484624744126,0.31201866355368,0.2535552719229732,0.579935351321589,0.8698987519855045,0.9104687436441973,243,64,0.04861721939519581,0.5845841450713474,0.41257267330580605,0.1263282820349355,0.3332623832326759,0.06522903128628843,0.641505270365949,0.47488800142370047,normal
